premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
['Closeup of a cup holding scissors and other pens and pencils. Scissors with orange handles are in a container with pens. The orange handles of scissors are sticking out of a holder. Some office supplies that have been grouped together.'],['the scissors sit in a containers with pens and markers'],['A sandwich between someones legs and a drink. '],0.8725156188011169,0.9363219738006592,0.8775866627693176,0.05873531103134155,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,775
['A man is standing on a sunny beach A man walks down the beach near the ocean. A man standing on a beach next to the ocean. A person holding a clock is walking on the beach.'],['A man on a beach holding a clock.'],['A laptop next to a monitor with data on them.'],0.9410194158554077,0.9669126272201538,0.9567974805831909,0.01011514663696289,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,776
['A round intersection on a surburban street with one floor homes. The view of a residential neighborhood with an abundance of trees. A white truck parked in a persons driveway a nice neighborhood with some green grass in it'],"['Suburban street scene showing a curve, houses, and cars in driveway.']",['A train going down the track with steam on top and a bicyclist riding beside it.'],0.8772739768028259,0.8870933651924133,0.9541926383972168,-0.06709927320480347,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,777
['in a restaurant with some pieces of pizza Three slices of pizza on a table with people ordering at nearby restaurants.  A tray holding slices of pizza at a food court. A tray with plates containing slices of pizza '],['Slices of pizza are sitting on the paper plates'],['A cat stares at a dog on TV. '],0.8310127258300781,0.9271181225776672,0.9203231334686279,0.006794989109039307,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,778
"['A new android phone is next to another android phone. a couple of cellphones are on a table Two different kind of cell phones sitting on a table Two phones, one  showing the time and one turned off.']","[""There are two cell phone's one is on with a robot.""]",['a youth football team stand together on some grass '],0.8771802186965942,0.9562007784843445,0.8989298343658447,0.057270944118499756,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,779
"['A plaque on the side of a stone bench. a honorary monument with red white and blue flowers and flags A memorial is displayed, surrounded by tiny USA flags. A memorial with various plaques and American Flags on it.']","['A memorial with plagues, flowers and flags. ']",['A group of people that are looking at some musicians. '],0.8297923803329468,0.9426270723342896,0.9242861270904541,0.01834094524383545,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,780
['A large building on the corner of the intersection.  A city street lined with large multi story buildings A city street view of a big brick building. A huge building with businesses and living space and a clock on top.'],['A corner shot of an ornate brick building with clock tower. '],['A street scene with focus on an intersection with traffic lights.'],0.9181303977966309,0.936883270740509,0.9295781254768372,0.007305145263671875,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,781
['A baby sits at a white table and on the table are a baby bottle and a cupcake with a one sitting on it. A baby and her mother celebrating her first birthday with a cupcake and a burning candle. A baby girl sitting in front of a small cupcake with a candle.  A small child getting ready to blow out a birthday cupcake.'],['A baby at the table with a candle in a cupcake.'],['A hot dog with grilled onions sitting on a foil wrap'],0.9205255508422852,0.973703145980835,0.9388599395751953,0.03484320640563965,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,782
"['At a baseball game, a player swings the bat at a pitch. Baseball player at bat just finishing his swing at a pitched ball. Five uniformed players are on a baseball field near a crowd. A batter swinging at a pitch in a baseball game.']",['a batter swinging through and missing a pitch thrown.'],['A female on a cell phone in a car. '],0.9136172533035278,0.921413779258728,0.9514725208282471,-0.030058741569519043,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,783
['a person wearing a gorilla costume and a suit and tie an image of a man dressed up like an ape a man wearing a suit and monkey head walking down the road  A man walks wearing a black gorilla costume.'],['a person in a gorilla costume and suit jacket with a number pinned to their suit jacket.'],"['A toilet sits in a small space, with equipment overhead.']",0.9280900359153748,0.9391921758651733,0.9082835912704468,0.030908584594726562,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,784
['A fridge with an ice maker in it against wall a white cabinet with a built in microwave  a shelf that has a microwave attached to it a nice refrigerated micro wave combo on a wall'],['A white interior with an oven built in to it'],"['A man sits on a couch, in an area crammed with furniture, where two rooms meet, watching a little girl jumping in a larger part of one of the rooms that is basically empty, save for a carpet. ']",0.956615686416626,0.9648255109786987,0.9758471250534058,-0.011021614074707031,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,785
['a woman swinging a tennis racquet on a tennis court A girl hitting a tennis ball with a racket A woman with a racquet held in her hand. A woman swinging a tennis racquet while on a court.'],['a woman holding onto her tennis racket as she plays the game '],['A group of people ski on a snowy mountain.'],0.8914549350738525,0.9176015853881836,0.9507752060890198,-0.03317362070083618,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,786
['A large cake sitting in the middle of a table surrounded by pictures in frames. A giant cake decorated with round discs on a table A cone shaped cake surrounded by framed photographs. A tall fixture that may be a cake with a tower.'],['There is a very large cake with fondant decoration'],['A man leaping in the air to grab a Frisbee.'],0.8146477937698364,0.8916733264923096,0.9524316787719727,-0.060758352279663086,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,787
['A man on a horse is roping a calf inside a ring. A person riding a horse throwing a rope on a cow A cowboy is attempting to rope a calf. A person with a cowboy hat is riding a horse trying to get a cow.'],['A woman on a horse is trying to rope a calf.'],['Some sheep in the middle of a field with some trees in it.'],0.9028842449188232,0.9890210628509521,0.890640914440155,0.09838014841079712,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,788
['A wall containing many different types of clocks. Many clocks of different shapes and sizes hanging on a wall. A outside view of a store with many clocks Looking through the window of a clock shop'],['A clock shop contains various models and designs.'],['A couple of blacks bears playing by a fence'],0.633513331413269,0.7474077939987183,0.9365445375442505,-0.18913674354553223,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,789
['A plant in a garden near a white building. Several broccoli plants planted next to a wall. A row of plants growing in the ground by a building. Green plants and climbing vines in a garden plot.'],['A kale and sweet pea home garden getting the last rays of sunlight. '],['A group of people rafting on a raft boat with their paddles. '],0.9058580994606018,0.9341179728507996,0.9507686495780945,-0.016650676727294922,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,790
['A truck that is sitting in the street. A light blue truck with a miller lite decal on the hood. A truck with a Miller Lite Logo and number two Nascar logo on it. A truck has many decals and is parked on the street.'],['A truck with several sponsor stickers on it and a table in the back.'],['Giraffes lean over fences toward a group of people.'],0.9132034778594971,0.98329097032547,0.9132007360458374,0.07009023427963257,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,791
['Three children sitting in a row reading books. A few kids reading some books in a library. Three children sit on a bench while reading books.  a couple of young kids are reading books '],['Three children are seated next to each other and reading books.'],['A man looking down at a baseball bat that he is holding in his hands '],0.8566033840179443,0.9084736108779907,0.9453258514404297,-0.036852240562438965,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,792
['A wooden table topped with three glass vases. Magenta and clear colored glass bottles are growing onion. Three vases sitting on a glass table.  An assortment of oddly shaped glass candle holders on a table.'],['Three glass candles sitting on a table and lit.'],['A girl wearing red playing tennis on a green and blue court.'],0.8709659576416016,0.9506333470344543,0.8606879711151123,0.08994537591934204,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,793
['A close shot of someone holding a small pair of scissors.  A person holding a pair of small metal scissors. A person holding a small pair of scissors by a desk. Someone is holding a small scissors in their hand.'],['A person sitting next to a desk holds onto a little pair of scissors. '],['Traffic in front of Walgreens on a town street.'],0.9102171063423157,0.9603447914123535,0.9327646493911743,0.0275801420211792,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,794
"['A red semi truck parked next to a tree. A semi truck with a flame paint job parked next to a tree. A vibrantly styled great big truck, like the kind you hook 18-wheelers up to. a red truck parked on a dirt ground next to several trees and a blue barrel container.']",['SEMI CAB WITH RED PAINT DESIGN SITTING BY A BLUE BARREL'],['A man is on a ski slopes on a blustery day.'],0.8068004846572876,0.8690903782844543,0.9372814893722534,-0.06819111108779907,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,795
"[""A horse rolling around on it's back in a green park. a horse laying on its back in the park  A horse on its back with a man watching. A very big pretty horse laying down in the grass.""]",['a horse playfully rolls around on the grass as a person watches.'],['A man holding a cell phone at a counter with phones for sale.'],0.9397991895675659,0.9615473747253418,0.9403783082962036,0.021169066429138184,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,796
['A woman standing on a tennis court holding a racquet. A female tennis player wearing red and preparing to hit a tennis ball. A tennis player getting ready to hit a ball on a clay court. A woman that is playing tennis on a court.'],['A woman on a tennis court is hitting a ball with a racquet.'],['A woman tennis player in the middle of a play.'],0.9484037160873413,0.9831610918045044,0.9523956179618835,0.03076547384262085,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,797
['Man flying a kite in the crowded park. A man flying a kite in a beautiful green park. A man is flying a kite in the park.  A man flying a kite in a busy park.'],['A man is flying a kite at a park.'],['A female on a cell phone in a car. '],0.9404945373535156,0.9710623621940613,0.9623767137527466,0.008685648441314697,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,798
['A skyscraper reflecting the blue sky near a street lamp A street sign in front of a tall building.  A street sign hanging off the side of a steel pole. A city street sign with the name of a president on it.'],['Someone takes a picture of an office building from the street'],['A smores cake with a lit candle on a table.'],0.8788858652114868,0.9634788036346436,0.9385197162628174,0.024959087371826172,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,799
['A group of picnic tables with umbrellas with the umbrellas folded down. A deck with tables and table umbrellas and the ocean in the background. A group of red picnic tables with closed umbrellas on a pier. Many tables and umbrellas next to the water.'],['A picnic area at a resort is still closed this early in the morning.'],['A collection of people standing in a beach area.'],0.9603332281112671,0.9474458694458008,0.9483351707458496,-0.0008893013000488281,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,800
['Young girl with an apple on unmown grass. A red apple is in the grass in front of a toddler. A baby is touching a red Apple outside A little girl sitting on the grass playing with a piece of fruit.'],['The baby girl sits with a red ball at her feet.'],['I can see that the hitter just hit the ball.'],0.8846502304077148,0.9360893964767456,0.8832271695137024,0.05286222696304321,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,801
['a baseball player swinging a bat on a field  a man swing at a baseball while the catcher reaches for it A batter that just swung at a pitch just thrown and struck out. A man swinging a baseball bat in front of another with a glove.'],['I can see that the hitter just hit the ball.'],['A close up several different colored ties and styles.'],0.7693177461624146,0.8824487924575806,0.8127126097679138,0.06973618268966675,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,802
"[""A living room with a brown leather couch and wood flooring A nice room with two windows, black and brown furniture and a white table. A picture of someone's living room with furniture and appliances. An apartment living room with black leather couch.""]",['A living room with two windows filled with furniture.'],['Baseball players at home plate with a large crowd watching. '],0.8949881792068481,0.9482239484786987,0.9059834480285645,0.04224050045013428,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,803
['A bird is walking right through a dining room. A bird walking on a tiled floor in a cafeteria a goose walking inside of a cafeteria area a white and black bird is walking by a table and some chairs'],['A bird walking through a cafeteria next to a table. '],['A bike is locked and hanging from a door.'],0.9199716448783875,0.9671303629875183,0.9564446806907654,0.01068568229675293,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,804
['A woman twirling a floral print parasol umbrella. A woman with a striped shirt is holding an umbrella. A person that is holding an umbrella in her left hand. A black and white view of a woman holding an umbrella.'],['A woman twirling an umbrella with flowers on it.'],['A cobblestone street has few patrons on it.'],0.9321485757827759,0.9530382752418518,0.919153094291687,0.033885180950164795,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,805
['a boat filled with people going down a river The people are floating in the water in the small wooden boat. Many people ride in the wooden bench along a river. Group of adults and children riding in wooden boat on river.'],['A group of people riding on the back of a boat in a river.'],['A long room with balloons and arrows on the floor.'],0.9280707240104675,0.9588334560394287,0.9364852905273438,0.02234816551208496,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,806
['A woman holding a Nintendo Wii controller in her right hand. A girl focused on playing a video game while holding a Wii Remote. A woman in glasses and a red hat plays Wii. A young woman is playing WII with her tongue out.'],['A man holds an electronic device over his head.'],['boats tied up to a dock in an inland bay '],0.8608797192573547,0.8941221237182617,0.908913254737854,-0.014791131019592285,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,807
['a sink and an oven in a kitchen a double sink dishwasher stove and microwave and nice cabinets  kitchen with wooden cabinets and stainless steel appliences A kitchen with a metallic stove top over under a microwave.'],"['The large kitchen has a stove, and a dual sink on the counter. ']",['A giraffe eating some food out of a bucket.'],0.913048267364502,0.9470381736755371,0.9136544466018677,0.033383727073669434,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,808
"[""A social occasion of people are uncovered before the open day.\n Two children sitting at a table eating some donuts.  a group of small shicldren drinking coffee and eating dougnuts An older man and woman observing a small boy and girl sitting at a table at Dunkin' Donuts eating donuts.""]",['Many kids eat donuts out of a box of donuts'],"['A man in a red shirt, on a beach, throwing a Frisbee.']",0.8695107698440552,0.90976881980896,0.9058411121368408,0.003927707672119141,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,809
['Man in formal attire sitting on bench using laptop computer. A man in a tuxedo working on a laptop. a man in a tuxedo sits at a table and uses a laptop  There is a man sitting on a two seat bench in a tuxedo with a laptop in front of him.'],['A man in a suit using his laptop.'],['This is an image of a man trowing a frisbee.'],0.9445880651473999,0.9761977195739746,0.9588600397109985,0.017337679862976074,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,810
"[""A child tries to feed an adult a piece of food the baby is feeding the snack to her mother. A baby and a woman enjoying each other's company. A little girl tying to give an adult food.""]",['A child with a bib at a picnic table offering food to an adult'],"[""A red stop sign leaning over on it's side.""]",0.8823091387748718,0.9694997072219849,0.8914598226547241,0.07803988456726074,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,811
['A harbor with a passenger ship and  and grain silos A couple of cruise ships in port with a large building in the background. A cruise ship docked at port with other boats. There are several boats sitting on the river.'],['a large cruise ship parked next to some other ships'],['A mirror that is reflecting a red bus.'],0.8603145480155945,0.9199033975601196,0.9131144285202026,0.006788969039916992,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,812
['A group of three men standing next to each other on a baseball field. A man wearing a white shirt and standing between two baseball players. a black and white picture of tow baseball players and a coach  A man talking to two people in baseball uniforms.'],['Two old time baseball players talk to a man.'],['A plate of bananas and a spoon of peanut butter on a table. '],0.8593990802764893,0.96366286277771,0.9286147356033325,0.03504812717437744,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,813
['Two horses grazing in a field with ruins in the background. Two houses grazing in a field next to a brick building. two horses are eating grass in a pasture. A couple of horses standing on top of a lush green field.'],['two horses standing in the grass by a bighouse '],['an image of a table setting with a breakfast platter on it'],0.9306427240371704,0.972704291343689,0.9595902562141418,0.01311403512954712,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,814
"['a buncch of food is laying out on a table A dinner table with various plates of food and a glass of water on the table. Plates with sandwiches, vegetables, and pizza on a table A white plate topped with food next to other plates of food.']",['There are plates with food and drinks on the table. '],['A man standing beside a parked motorcycle in the woods.'],0.8100695610046387,0.9342256188392639,0.9134490489959717,0.020776569843292236,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,815
['two large air planes on a run way Airplanes sit facing away from each other in front of an airport. Two Korean Air jets parked on a runway next to a terminal. Two korean airlines commercial airliners on the tarmac.'],['Two airplanes facing the opposite direction on the runway. '],['A large statue of roman people and lions with a blue and gold clock in the middle.'],0.8821553587913513,0.9106176495552063,0.9471530318260193,-0.03653538227081299,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,816
"[""Hard plastic chairs in a dimly lit room. Four green chairs attached to wall with white clock above A wall with a set of two rows of chairs below a wall clock. There's an empty waiting room with a clock overhead""]",['Chairs on a wall with a clock above them.'],['Person paragliding and wakeboarding on ocean with tree slope'],0.7977955937385559,0.9572199583053589,0.8062222003936768,0.15099775791168213,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,817
['An airplane parked in front of a small airport. A small plane on a run way with a passenger. A man looks at the outside of a small plane. People climbing in to a light aircraft at a small airport'],['a small plane on an air port run way'],['A bunch of small red flowers in a barnacle encrusted clay vase '],0.8502719402313232,0.9165904521942139,0.9611860513687134,-0.04459559917449951,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,818
['A group of scattered sheep move down a country path. A couple of sheep on top of trail near a pasture. A group of sheep grazing in a large open field. this is some animals sitting in the dirt'],['Some sheep in the middle of a field with some trees in it.'],['Various beverages and preparation items on a picnic table.'],0.8277199268341064,0.968552827835083,0.8513981103897095,0.11715471744537354,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,819
['There are two kites flying in the wind. A large kite made of magazine pages in the air. Two kites are flying in a blue sky.  A patterned kite silhouetted against a clear blue sky.'],['Yellow kite flying over top of a very large kinds in the sky. '],['A piece of paper with the images of three hot dogs on it.'],0.9318050146102905,0.9652984142303467,0.9440476894378662,0.02125072479248047,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,820
['A group of people sitting on top of a sandy beach. a couple of people laying out on a beach two women and a man sitting on a beach A group of people sitting and resting at the beach.'],['a couple of people sit on a beach together '],['TWO BIRDS AND TREES OUTSIDE OF  A WINDOW AT A BUILDING'],0.9441701769828796,0.9858656525611877,0.9647901654243469,0.02107548713684082,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,821
"[""a man holding some kind of phone hin his hand a hand that is holding a cellphone in the palm. This phone is requesting insertion of a SIM card. A smartphone held in a person's hand in front of a display of cell phones.""]",['A man holding a cell phone at a counter with phones for sale.'],['groups of people are skiing on a snowy mountain'],0.9033430814743042,0.9498158693313599,0.9350593090057373,0.014756560325622559,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,822
['A giraffe standing by itself in the sand. a giraffe standing on a dirt floor with rocks and trees in the background A giraffe stands near some large rocks and trees. A tall giraffe is in a rock enclosure with trees behind it.'],['A giraffe standing in a cage at a zoo.'],['A dog jumping up into the air to catch a frisbee.'],0.9240650534629822,0.9438369274139404,0.9392324090003967,0.004604518413543701,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,823
['A sandwich and coffee placed upon a wooden table. A plate with two pieces of sandwich ans a cup of coffee. A grilled sandwich with a cappuccino cup on some plates. A cup of coffee next to a plate with a sandwich. '],['A SANDWICH ON A PLATE AND A CUP OF LATTE '],"['The view is from the back of a horse, riding in a dry, grassy field towards a pond on a sunny say.']",0.9665576219558716,0.984286904335022,0.961829423904419,0.022457480430603027,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,824
['A cat sniffing an upside down blue bicycle. A cat checking out a bike that is upside down. A cat sniffing at a upside down bike in a living room  A grey cat sniffing a bicycle in a living room.'],['A gray cat is looking at an upside down blue bicycle.'],['A cat is walking on a rug in a living room'],0.8652734756469727,0.9197408556938171,0.966367781162262,-0.046626925468444824,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,825
"['nice made salad with vegetables on a plate A bunch of vegetables sprinkled with pepper sitting beside each other A mixture of vegetables including broccoli, zucchini and tomatoes.  Broccoli, zucchini, and peppers are mixed together on a plate']",['A plate full of mixed and cooked vegetables'],['Two women sitting on a bench with one smoking a cigarette.'],0.8537617921829224,0.9389778971672058,0.9414461255073547,-0.0024682283401489258,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,826
['A group of small colorful boats sitting on a beach next to the ocean. A couple of small boats parked on the beach. A beach has kayaks lined up on it. A bunch of boats on a sandy beach'],"[""A rainbow of kayaks arrayed on the sand flats at the water's edge.""]",['Men and women running on a grassy field.'],0.8463574647903442,0.9549102187156677,0.9032050371170044,0.05170518159866333,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,827
"[""View of a public men's' room with a  cot on the side. A toilet in a bathroom next to a sink. a small room with a tiny cot, little sink and toilet The cell has a toilet and a sink in it.""]","['A room with a sink, bed and toilet in it']",['Oddly shaped carrots hanging in front of other vegetables.'],0.8298927545547485,0.9779558181762695,0.8388419151306152,0.1391139030456543,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,828
"['A counter with extension cords, a toaster oven and a laptop. A kitchen has wires hanging down from a computer. an image of a kitchen setting with various cords hanging Many wires hang over the edge of a counter with electronics on it.']",['a counter with a toaster over and an open laptop sitting on it.'],['two children one holding a bear and one holding a cell phone'],0.911075234413147,0.969834566116333,0.9247955679893494,0.04503899812698364,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,829
['A street sign at an intersection with tropical trees in the background. there are two white signs on a pole  A street sign sitting in front of a lush green palm tree forest. A pair of street signs sitting in front of trees.'],['two signs each point in different and seperate directions '],"[""Potato's, vegetables, and meat sitting on a plate.""]",0.7579981684684753,0.871202826499939,0.852881908416748,0.018320918083190918,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,830
['A person is on a bench near a grassy field. There are benches on the landing where one can sit and enjoy the view of the  wooded surroundings The person sitting on a bench is visible through many bare trees. A person sitting on a bench next to another bench and some trees.'],['Two park benches with one man sitting in woods.'],"[""A red stop sign leaning over on it's side.""]",0.8438754081726074,0.8881052732467651,0.9085239171981812,-0.020418643951416016,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,831
['two guys riding skateboards  outside of a building A couple of guys performing tricks with their skate boards. A man doing a trick on a skateboard on a sidewalk. A man doing tricks on a skateboard on the sidewalk. '],['A man flying into the air while riding a skateboard.'],['Two people who are sitting on a bench near the water.'],0.9065721035003662,0.9247786998748779,0.9145475029945374,0.010231196880340576,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,832
['A picture of a living room that has a computer and a bicycle. Room containing corner of entertainment equipment and a bicycle A bicycle is in a living room next to some shelves. this is a living room with a bike and a desktop computer'],['A bike that is sitting in a living room on the carpet.'],['A stage set of a kitchen including a refrigerator and an oven.'],0.9396616220474243,0.970125675201416,0.969996452331543,0.00012922286987304688,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,833
"['A picture of different types of herbs and vegetables available from the CSA. a variety of green vegetables laying on a wood table. An assortment of veggies sitting on top of a wooden table. Fresh carrots, broccoli, beets, broccoli, celery and lettuce laid out on brown paper.']",['A selection of fresh produce and a packet of seeds.'],['A close up several different colored ties and styles.'],0.7544534206390381,0.9576312303543091,0.8145249485969543,0.14310628175735474,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,834
['White plate with small pieces of a sandwich on it.  A plate with a sandwich on it and several pieces of silverware on the table.  A plate has potato chips and fish with wooden skewers.  A unique looking meal is placed on the plate with silverware. '],"['A long narrow plat holding a sandwich, waffle chips, and some salad. ']",['An old clock on the side of the road.'],0.8024824857711792,0.8922803997993469,0.9300755262374878,-0.03779512643814087,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,835
"['A bus driving under a bridge down a road. Cars are driving near buses and under a train track a train is passing above a couple of vehicles A street with cars and  bus at a stop sign, with an elevated track over road with a commuter train on it against blue sky.']",['Vehicles on a street with a train overhead.'],['A residential house next to some trees and a field'],0.9218167662620544,0.9561718106269836,0.9483955502510071,0.0077762603759765625,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,836
"['A close up view of some very tasty looking food items. a close up of vegetables in a basket with brocolli A bunch of different vegetables that are in baskets. A basket filled with broccoli, cauliflower, and carrots.']",['a basket of broccoli carrots and some califlower'],['A cheese pizza on a plate on a table. '],0.8787129521369934,0.9574379920959473,0.9111089706420898,0.04632902145385742,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,837
"['A man riding skis down a snow covered ski slope. A skier glides down a snowy mountain passing a red flag. The skier speeds around a flag, heading down the slope. a skier skiing past a red sign on a snowy mountain']",['a skier in a green shirt is coming down a mountain'],['A train is moving along a stretch of track.'],0.9458929896354675,0.9523146748542786,0.9195500612258911,0.03276461362838745,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,838
['Two Asian women eating chili dogs while standing on a street. Two women preparing to eat a hot dog on a city side. The woman are eating their hot dogs while walking. Two young women are eating hot dogs while walking down the sidewalk.'],['Two women eat chili dogs on a city sidewalk. '],['A truck with many painted decorations is parked in a desert.'],0.8843927383422852,0.935653805732727,0.8643585443496704,0.07129526138305664,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,839
"[""A person on a horse that has a decorated hat on its head and covering it's ears, with another horse next to it that has a mask covering it's eyes. a man standing next to a horse wearing blinders A man riding on the back of a brown horse. Two horses walking in a parade on a hot day.""]",['A man sitting on a horse next to another horse.'],"['twp desk with computers, laptops and other electronics']",0.6937136054039001,0.9702454805374146,0.7496168613433838,0.22062861919403076,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,840
['The baseball pitcher has wound up his arm to pitch that ball. A baseball player throwing a pitch onto the field A baseball pitcher in the act of making a throw. A baseball player is preparing to pitch the ball. '],['A professional baseball player pitching a ball at a game.'],['A man on a motorcycle talking to a woman in an SUV on residential street.'],0.929806113243103,0.943131685256958,0.9518632888793945,-0.008731603622436523,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,841
['an old passenger bus parked next to a walgreens  On the road  a bus and a car are going. a busy street witha a van and a car driving  A bus parked in front of a building.'],['Traffic in front of Walgreens on a town street.'],['A statue sitting by the road near a door.'],0.9046920537948608,0.9485201835632324,0.9563989639282227,-0.007878780364990234,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,842
['Two horses grazing on grass in the sun\n A group of zebra standing on top of a grass covered field. Zebras standing near each other with their heads near the ground. This is a picture of zebras in a field.'],['some zebras leaning down to eat some grass'],"['Red double deck bus with Singin in the Rain advertisement banner, on heliport area.']",0.6991710662841797,0.7420641183853149,0.9201949834823608,-0.1781308650970459,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,843
['Three people pose for a picture while drinking wine Three individuals are at a restaurant and drinking wine. Three people standing around drinking wine together  three people pose with wineglasses held up to their faces'],['A group of people tasting wine at a bar. '],['A motorcycle moves forward down an empty street.'],0.7542110681533813,0.8954721689224243,0.7956424355506897,0.09982973337173462,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,844
