correct,incorrect,premise,pos_sim,neg_sim
Two adults sit at a table with a child nearby in a room full of kids.,a lady on her bed with a laptop smiling,Several adults engaged in arts and crafts with children. kids with their parents playing in a room Several people with kids sitting around and making arts and crafts. parents doing some crafts with their little girl ,0.8049457073211672,0.7460780143737793
Two dogs are resting on a chair that has a blanket on it.,two brown and white dogs are playing frisbee,a couple of black dogs laying down in a white chair Two dogs resting comfortably on a blanket on a couch. two black and white dogs sitting on a chair two black and white cocker spaniels sitting on a chair with a blue blanket,0.917251706123352,-0.5983963012695315
a truck with an open door and two people sitting on top,A person jumping up in the air on a skateboard.,A green utility truck is parked on a street while a man climbs inside. some people sitting on top of a green truck as another man tries to get in it  A large truck on a city street with two works sitting on top and one worker climbing in through door. a man is sitting on top of a green truck,0.9782277941703796,0.1956779658794403
a close up of two plates contaning fish and carrots,People sunbathing near a beach under colorful umbrellas,Two white plates topped with meals sitting on a table. Two white plates filled with steamed carrots and grilled fish. Two white plates holds cooked fish and carrots. Twp plates of food are set next to each other.,0.8790597915649416,0.3791092038154602
A person with a water board doing a flip.,A lot of people riding small motorcycles in a city.,Person perfecting their flip on water ski board. Person doing tricks on water skis on a nice day. A person is doing a flip with his surf board in the water.  A waterskiing man performing a flip on his waterboard,0.8763880133628847,0.6135603189468384
Commodes displayed on cement floor side by side.,A man on a court swinging a tennis racket.,"a bunch of toilets that are next to each other A row of clean-looking, non-operational toilets with their lids down next to several lidless ones. A row of white toilets sitting on top of a floor. A bunch of white toilets with closed lids.",0.10941959172487259,-0.49163055419921875
A young child holding a colorful kite while standing on top of a field.,Fuzzy picture of people walking and a boy on a skateboard.,A child standing in the grass with a colorful kite.  A child holding a dragon kite standing in the grass. a small kid holding on to a kite  The young kid is laying with his kite outside.,0.9120508432388303,0.5404058694839478
Two bed sitting beside each other with a side table between them.,A skier on skis in the air with the ski lift in the background.,A couple of beds sitting in a bedroom under paintings. A couple of beds made up with orange bedding and orange pictures above them. A hotel room has two beds with gold blankets. A view of two beds in what appears to be a hotel room.,0.7302529811859131,-0.4514600336551666
A cute little girl sitting on a bench alone.,A plate with a sandwich and bacon with a cup of coffee to the side.,little girl with her bunny beside her sitting on a bench A girl and stuffed animal sit on a bench. A little girl sitting on a bench in front of some ivy with her stuffed animal A woman sitting on a bench while talking on a cell phone. ,0.35869497060775757,-0.13324257731437683
the scissors sit in a containers with pens and markers,A sandwich between someones legs and a drink. ,Closeup of a cup holding scissors and other pens and pencils. Scissors with orange handles are in a container with pens. The orange handles of scissors are sticking out of a holder. Some office supplies that have been grouped together.,0.9051998853683472,-0.053863730281591415
A man on a beach holding a clock.,A laptop next to a monitor with data on them.,A man is standing on a sunny beach A man walks down the beach near the ocean. A man standing on a beach next to the ocean. A person holding a clock is walking on the beach.,0.7837591767311096,0.08567912131547928
"Suburban street scene showing a curve, houses, and cars in driveway.",A train going down the track with steam on top and a bicyclist riding beside it.,A round intersection on a surburban street with one floor homes. The view of a residential neighborhood with an abundance of trees. A white truck parked in a persons driveway a nice neighborhood with some green grass in it,0.856428384780884,0.877015233039856
Slices of pizza are sitting on the paper plates,A cat stares at a dog on TV. ,in a restaurant with some pieces of pizza Three slices of pizza on a table with people ordering at nearby restaurants.  A tray holding slices of pizza at a food court. A tray with plates containing slices of pizza ,0.8036261796951296,0.19364845752716064
There are two cell phone's one is on with a robot.,a youth football team stand together on some grass ,"A new android phone is next to another android phone. a couple of cellphones are on a table Two different kind of cell phones sitting on a table Two phones, one  showing the time and one turned off.",0.7626863121986389,0.4657437801361084
"A memorial with plagues, flowers and flags. ",A group of people that are looking at some musicians. ,"A plaque on the side of a stone bench. a honorary monument with red white and blue flowers and flags A memorial is displayed, surrounded by tiny USA flags. A memorial with various plaques and American Flags on it.",0.9593015909194944,0.9437493681907656
A corner shot of an ornate brick building with clock tower. ,A street scene with focus on an intersection with traffic lights.,A large building on the corner of the intersection.  A city street lined with large multi story buildings A city street view of a big brick building. A huge building with businesses and living space and a clock on top.,0.9026786088943479,0.9140878915786743
A baby at the table with a candle in a cupcake.,A hot dog with grilled onions sitting on a foil wrap,A baby sits at a white table and on the table are a baby bottle and a cupcake with a one sitting on it. A baby and her mother celebrating her first birthday with a cupcake and a burning candle. A baby girl sitting in front of a small cupcake with a candle.  A small child getting ready to blow out a birthday cupcake.,0.957062900066376,0.7030688524246216
a batter swinging through and missing a pitch thrown.,A female on a cell phone in a car. ,"At a baseball game, a player swings the bat at a pitch. Baseball player at bat just finishing his swing at a pitched ball. Five uniformed players are on a baseball field near a crowd. A batter swinging at a pitch in a baseball game.",0.8890618085861208,-0.42321091890335083
a person in a gorilla costume and suit jacket with a number pinned to their suit jacket.,"A toilet sits in a small space, with equipment overhead.",a person wearing a gorilla costume and a suit and tie an image of a man dressed up like an ape a man wearing a suit and monkey head walking down the road  A man walks wearing a black gorilla costume.,0.7751498222351074,-0.35916107892990123
A white interior with an oven built in to it,"A man sits on a couch, in an area crammed with furniture, where two rooms meet, watching a little girl jumping in a larger part of one of the rooms that is basically empty, save for a carpet. ",A fridge with an ice maker in it against wall a white cabinet with a built in microwave  a shelf that has a microwave attached to it a nice refrigerated micro wave combo on a wall,0.8551694750785828,0.7985897660255432
a woman holding onto her tennis racket as she plays the game ,A group of people ski on a snowy mountain.,a woman swinging a tennis racquet on a tennis court A girl hitting a tennis ball with a racket A woman with a racquet held in her hand. A woman swinging a tennis racquet while on a court.,0.9164085388183592,0.04689265415072441
There is a very large cake with fondant decoration,A man leaping in the air to grab a Frisbee.,A large cake sitting in the middle of a table surrounded by pictures in frames. A giant cake decorated with round discs on a table A cone shaped cake surrounded by framed photographs. A tall fixture that may be a cake with a tower.,0.8703837394714355,0.22304289042949677
A woman on a horse is trying to rope a calf.,Some sheep in the middle of a field with some trees in it.,A man on a horse is roping a calf inside a ring. A person riding a horse throwing a rope on a cow A cowboy is attempting to rope a calf. A person with a cowboy hat is riding a horse trying to get a cow.,0.8103069663047793,0.15650051832199097
A clock shop contains various models and designs.,A couple of blacks bears playing by a fence,A wall containing many different types of clocks. Many clocks of different shapes and sizes hanging on a wall. A outside view of a store with many clocks Looking through the window of a clock shop,0.9818627238273621,0.15694725513458252
A kale and sweet pea home garden getting the last rays of sunlight. ,A group of people rafting on a raft boat with their paddles. ,A plant in a garden near a white building. Several broccoli plants planted next to a wall. A row of plants growing in the ground by a building. Green plants and climbing vines in a garden plot.,0.34035539627075195,0.6715453863143921
A truck with several sponsor stickers on it and a table in the back.,Giraffes lean over fences toward a group of people.,A truck that is sitting in the street. A light blue truck with a miller lite decal on the hood. A truck with a Miller Lite Logo and number two Nascar logo on it. A truck has many decals and is parked on the street.,0.9050174951553345,0.5705137848854065
Three children are seated next to each other and reading books.,A man looking down at a baseball bat that he is holding in his hands ,Three children sitting in a row reading books. A few kids reading some books in a library. Three children sit on a bench while reading books.  a couple of young kids are reading books ,0.9598867893218992,-0.4418282210826874
Three glass candles sitting on a table and lit.,A girl wearing red playing tennis on a green and blue court.,A wooden table topped with three glass vases. Magenta and clear colored glass bottles are growing onion. Three vases sitting on a glass table.  An assortment of oddly shaped glass candle holders on a table.,0.8706080913543703,0.41588252782821655
A person sitting next to a desk holds onto a little pair of scissors. ,Traffic in front of Walgreens on a town street.,A close shot of someone holding a small pair of scissors.  A person holding a pair of small metal scissors. A person holding a small pair of scissors by a desk. Someone is holding a small scissors in their hand.,0.9488002061843872,0.28413403034210205
SEMI CAB WITH RED PAINT DESIGN SITTING BY A BLUE BARREL,A man is on a ski slopes on a blustery day.,"A red semi truck parked next to a tree. A semi truck with a flame paint job parked next to a tree. A vibrantly styled great big truck, like the kind you hook 18-wheelers up to. a red truck parked on a dirt ground next to several trees and a blue barrel container.",-0.31339722871780396,0.15160682797431946
a horse playfully rolls around on the grass as a person watches.,A man holding a cell phone at a counter with phones for sale.,A horse rolling around on it's back in a green park. a horse laying on its back in the park  A horse on its back with a man watching. A very big pretty horse laying down in the grass.,0.7739243507385254,0.532928466796875
A woman on a tennis court is hitting a ball with a racquet.,A woman tennis player in the middle of a play.,A woman standing on a tennis court holding a racquet. A female tennis player wearing red and preparing to hit a tennis ball. A tennis player getting ready to hit a ball on a clay court. A woman that is playing tennis on a court.,0.8557384610176089,0.9247319102287292
A man is flying a kite at a park.,A female on a cell phone in a car. ,Man flying a kite in the crowded park. A man flying a kite in a beautiful green park. A man is flying a kite in the park.  A man flying a kite in a busy park.,0.9483184814453125,-0.6814153790473938
Someone takes a picture of an office building from the street,A smores cake with a lit candle on a table.,A skyscraper reflecting the blue sky near a street lamp A street sign in front of a tall building.  A street sign hanging off the side of a steel pole. A city street sign with the name of a president on it.,0.26034533977508545,-0.09832949936389923
A picnic area at a resort is still closed this early in the morning.,A collection of people standing in a beach area.,A group of picnic tables with umbrellas with the umbrellas folded down. A deck with tables and table umbrellas and the ocean in the background. A group of red picnic tables with closed umbrellas on a pier. Many tables and umbrellas next to the water.,-0.09489365667104721,0.8198431134223936
The baby girl sits with a red ball at her feet.,I can see that the hitter just hit the ball.,Young girl with an apple on unmown grass. A red apple is in the grass in front of a toddler. A baby is touching a red Apple outside A little girl sitting on the grass playing with a piece of fruit.,0.6499312520027161,-0.44619259238243103
I can see that the hitter just hit the ball.,A close up several different colored ties and styles.,a baseball player swinging a bat on a field  a man swing at a baseball while the catcher reaches for it A batter that just swung at a pitch just thrown and struck out. A man swinging a baseball bat in front of another with a glove.,0.9321677684783936,-0.0656684935092926
A living room with two windows filled with furniture.,Baseball players at home plate with a large crowd watching. ,"A living room with a brown leather couch and wood flooring A nice room with two windows, black and brown furniture and a white table. A picture of someone's living room with furniture and appliances. An apartment living room with black leather couch.",0.9981358051300049,0.20639829337596893
A bird walking through a cafeteria next to a table. ,A bike is locked and hanging from a door.,A bird is walking right through a dining room. A bird walking on a tiled floor in a cafeteria a goose walking inside of a cafeteria area a white and black bird is walking by a table and some chairs,0.9125594496726992,0.11908136308193207
A woman twirling an umbrella with flowers on it.,A cobblestone street has few patrons on it.,A woman twirling a floral print parasol umbrella. A woman with a striped shirt is holding an umbrella. A person that is holding an umbrella in her left hand. A black and white view of a woman holding an umbrella.,0.9604477882385256,0.8733488321304319
A group of people riding on the back of a boat in a river.,A long room with balloons and arrows on the floor.,a boat filled with people going down a river The people are floating in the water in the small wooden boat. Many people ride in the wooden bench along a river. Group of adults and children riding in wooden boat on river.,0.9804301261901855,0.09789884090423584
A man holds an electronic device over his head.,boats tied up to a dock in an inland bay ,A woman holding a Nintendo Wii controller in her right hand. A girl focused on playing a video game while holding a Wii Remote. A woman in glasses and a red hat plays Wii. A young woman is playing WII with her tongue out.,0.11954516917467117,-0.34745079278945923
"The large kitchen has a stove, and a dual sink on the counter. ",A giraffe eating some food out of a bucket.,a sink and an oven in a kitchen a double sink dishwasher stove and microwave and nice cabinets  kitchen with wooden cabinets and stainless steel appliences A kitchen with a metallic stove top over under a microwave.,0.9684105515480039,0.031057968735694885
Many kids eat donuts out of a box of donuts,"A man in a red shirt, on a beach, throwing a Frisbee.","A social occasion of people are uncovered before the open day.
 Two children sitting at a table eating some donuts.  a group of small shicldren drinking coffee and eating dougnuts An older man and woman observing a small boy and girl sitting at a table at Dunkin' Donuts eating donuts.",0.7948493361473083,-0.6500744223594666
A man in a suit using his laptop.,This is an image of a man trowing a frisbee.,Man in formal attire sitting on bench using laptop computer. A man in a tuxedo working on a laptop. a man in a tuxedo sits at a table and uses a laptop  There is a man sitting on a two seat bench in a tuxedo with a laptop in front of him.,0.8076263666152952,-0.339996635913849
A child with a bib at a picnic table offering food to an adult,A red stop sign leaning over on it's side.,A child tries to feed an adult a piece of food the baby is feeding the snack to her mother. A baby and a woman enjoying each other's company. A little girl tying to give an adult food.,0.92194539308548,0.03634539246559143
a large cruise ship parked next to some other ships,A mirror that is reflecting a red bus.,A harbor with a passenger ship and  and grain silos A couple of cruise ships in port with a large building in the background. A cruise ship docked at port with other boats. There are several boats sitting on the river.,0.7247006893157959,-0.002994650974869839
Two old time baseball players talk to a man.,A plate of bananas and a spoon of peanut butter on a table. ,A group of three men standing next to each other on a baseball field. A man wearing a white shirt and standing between two baseball players. a black and white picture of tow baseball players and a coach  A man talking to two people in baseball uniforms.,0.5803190469741821,-0.690753698348999
two horses standing in the grass by a bighouse ,an image of a table setting with a breakfast platter on it,Two horses grazing in a field with ruins in the background. Two houses grazing in a field next to a brick building. two horses are eating grass in a pasture. A couple of horses standing on top of a lush green field.,0.68848717212677,0.395784467458725
There are plates with food and drinks on the table. ,A man standing beside a parked motorcycle in the woods.,"a buncch of food is laying out on a table A dinner table with various plates of food and a glass of water on the table. Plates with sandwiches, vegetables, and pizza on a table A white plate topped with food next to other plates of food.",0.8466679453849792,-0.05838894844055176
Two airplanes facing the opposite direction on the runway. ,A large statue of roman people and lions with a blue and gold clock in the middle.,two large air planes on a run way Airplanes sit facing away from each other in front of an airport. Two Korean Air jets parked on a runway next to a terminal. Two korean airlines commercial airliners on the tarmac.,0.9681487679481504,0.11718324571847916
Chairs on a wall with a clock above them.,Person paragliding and wakeboarding on ocean with tree slope,Hard plastic chairs in a dimly lit room. Four green chairs attached to wall with white clock above A wall with a set of two rows of chairs below a wall clock. There's an empty waiting room with a clock overhead,0.6551253795623779,0.2270854413509369
a small plane on an air port run way,A bunch of small red flowers in a barnacle encrusted clay vase ,An airplane parked in front of a small airport. A small plane on a run way with a passenger. A man looks at the outside of a small plane. People climbing in to a light aircraft at a small airport,0.917743980884552,-0.30777722597122203
Some sheep in the middle of a field with some trees in it.,Various beverages and preparation items on a picnic table.,A group of scattered sheep move down a country path. A couple of sheep on top of trail near a pasture. A group of sheep grazing in a large open field. this is some animals sitting in the dirt,0.796879768371582,0.36272865533828735
Yellow kite flying over top of a very large kinds in the sky. ,A piece of paper with the images of three hot dogs on it.,There are two kites flying in the wind. A large kite made of magazine pages in the air. Two kites are flying in a blue sky.  A patterned kite silhouetted against a clear blue sky.,0.8565819263458252,0.24785390496253967
a couple of people sit on a beach together ,TWO BIRDS AND TREES OUTSIDE OF  A WINDOW AT A BUILDING,A group of people sitting on top of a sandy beach. a couple of people laying out on a beach two women and a man sitting on a beach A group of people sitting and resting at the beach.,0.9637618660926817,0.0579119473695755
A man holding a cell phone at a counter with phones for sale.,groups of people are skiing on a snowy mountain,a man holding some kind of phone hin his hand a hand that is holding a cellphone in the palm. This phone is requesting insertion of a SIM card. A smartphone held in a person's hand in front of a display of cell phones.,0.8972026109695432,0.12346138805150986
A giraffe standing in a cage at a zoo.,A dog jumping up into the air to catch a frisbee.,A giraffe standing by itself in the sand. a giraffe standing on a dirt floor with rocks and trees in the background A giraffe stands near some large rocks and trees. A tall giraffe is in a rock enclosure with trees behind it.,0.7281948924064636,0.4561517834663391
A SANDWICH ON A PLATE AND A CUP OF LATTE ,"The view is from the back of a horse, riding in a dry, grassy field towards a pond on a sunny say.",A sandwich and coffee placed upon a wooden table. A plate with two pieces of sandwich ans a cup of coffee. A grilled sandwich with a cappuccino cup on some plates. A cup of coffee next to a plate with a sandwich. ,0.7406269311904907,-0.07904404401779175
A gray cat is looking at an upside down blue bicycle.,A cat is walking on a rug in a living room,A cat sniffing an upside down blue bicycle. A cat checking out a bike that is upside down. A cat sniffing at a upside down bike in a living room  A grey cat sniffing a bicycle in a living room.,0.9765903949737549,0.960822522640228
A plate full of mixed and cooked vegetables,Two women sitting on a bench with one smoking a cigarette.,"nice made salad with vegetables on a plate A bunch of vegetables sprinkled with pepper sitting beside each other A mixture of vegetables including broccoli, zucchini and tomatoes.  Broccoli, zucchini, and peppers are mixed together on a plate",0.8257179260253904,0.3564201593399048
A rainbow of kayaks arrayed on the sand flats at the water's edge.,Men and women running on a grassy field.,A group of small colorful boats sitting on a beach next to the ocean. A couple of small boats parked on the beach. A beach has kayaks lined up on it. A bunch of boats on a sandy beach,0.8617898225784304,0.15814325213432312
"A room with a sink, bed and toilet in it",Oddly shaped carrots hanging in front of other vegetables.,"View of a public men's' room with a  cot on the side. A toilet in a bathroom next to a sink. a small room with a tiny cot, little sink and toilet The cell has a toilet and a sink in it.",0.9016004800796509,-0.2764878571033478
a counter with a toaster over and an open laptop sitting on it.,two children one holding a bear and one holding a cell phone,"A counter with extension cords, a toaster oven and a laptop. A kitchen has wires hanging down from a computer. an image of a kitchen setting with various cords hanging Many wires hang over the edge of a counter with electronics on it.",0.8014641404151917,0.6137666702270508
two signs each point in different and seperate directions ,"Potato's, vegetables, and meat sitting on a plate.",A street sign at an intersection with tropical trees in the background. there are two white signs on a pole  A street sign sitting in front of a lush green palm tree forest. A pair of street signs sitting in front of trees.,0.7584725618362427,0.1672799289226532
Two park benches with one man sitting in woods.,A red stop sign leaning over on it's side.,A person is on a bench near a grassy field. There are benches on the landing where one can sit and enjoy the view of the  wooded surroundings The person sitting on a bench is visible through many bare trees. A person sitting on a bench next to another bench and some trees.,0.8510788679122925,0.49583345651626587
A man flying into the air while riding a skateboard.,Two people who are sitting on a bench near the water.,two guys riding skateboards  outside of a building A couple of guys performing tricks with their skate boards. A man doing a trick on a skateboard on a sidewalk. A man doing tricks on a skateboard on the sidewalk. ,0.712354302406311,0.3147977888584137
A bike that is sitting in a living room on the carpet.,A stage set of a kitchen including a refrigerator and an oven.,A picture of a living room that has a computer and a bicycle. Room containing corner of entertainment equipment and a bicycle A bicycle is in a living room next to some shelves. this is a living room with a bike and a desktop computer,0.7788684368133545,0.48606958985328674
A selection of fresh produce and a packet of seeds.,A close up several different colored ties and styles.,"A picture of different types of herbs and vegetables available from the CSA. a variety of green vegetables laying on a wood table. An assortment of veggies sitting on top of a wooden table. Fresh carrots, broccoli, beets, broccoli, celery and lettuce laid out on brown paper.",0.8014628887176511,0.31330204010009766
"A long narrow plat holding a sandwich, waffle chips, and some salad. ",An old clock on the side of the road.,White plate with small pieces of a sandwich on it.  A plate with a sandwich on it and several pieces of silverware on the table.  A plate has potato chips and fish with wooden skewers.  A unique looking meal is placed on the plate with silverware. ,0.8555120229721072,-0.23296046257019043
Vehicles on a street with a train overhead.,A residential house next to some trees and a field,"A bus driving under a bridge down a road. Cars are driving near buses and under a train track a train is passing above a couple of vehicles A street with cars and  bus at a stop sign, with an elevated track over road with a commuter train on it against blue sky.",0.6895912885665894,0.5913820266723633
a basket of broccoli carrots and some califlower,A cheese pizza on a plate on a table. ,"A close up view of some very tasty looking food items. a close up of vegetables in a basket with brocolli A bunch of different vegetables that are in baskets. A basket filled with broccoli, cauliflower, and carrots.",0.6385213136672974,0.4198788106441498
a skier in a green shirt is coming down a mountain,A train is moving along a stretch of track.,"A man riding skis down a snow covered ski slope. A skier glides down a snowy mountain passing a red flag. The skier speeds around a flag, heading down the slope. a skier skiing past a red sign on a snowy mountain",0.8418699502944944,0.32795822620391846
Two women eat chili dogs on a city sidewalk. ,A truck with many painted decorations is parked in a desert.,Two Asian women eating chili dogs while standing on a street. Two women preparing to eat a hot dog on a city side. The woman are eating their hot dogs while walking. Two young women are eating hot dogs while walking down the sidewalk.,0.9305365085601809,-0.30501481890678417
A man sitting on a horse next to another horse.,"twp desk with computers, laptops and other electronics","A person on a horse that has a decorated hat on its head and covering it's ears, with another horse next to it that has a mask covering it's eyes. a man standing next to a horse wearing blinders A man riding on the back of a brown horse. Two horses walking in a parade on a hot day.",0.7296829223632812,0.39861243963241577
A professional baseball player pitching a ball at a game.,A man on a motorcycle talking to a woman in an SUV on residential street.,The baseball pitcher has wound up his arm to pitch that ball. A baseball player throwing a pitch onto the field A baseball pitcher in the act of making a throw. A baseball player is preparing to pitch the ball. ,0.9563653469085696,-0.10064429044723522
Traffic in front of Walgreens on a town street.,A statue sitting by the road near a door.,an old passenger bus parked next to a walgreens  On the road  a bus and a car are going. a busy street witha a van and a car driving  A bus parked in front of a building.,-0.34041833877563477,-0.35203856229782104
some zebras leaning down to eat some grass,"Red double deck bus with Singin in the Rain advertisement banner, on heliport area.","Two horses grazing on grass in the sun
 A group of zebra standing on top of a grass covered field. Zebras standing near each other with their heads near the ground. This is a picture of zebras in a field.",0.7701374888420105,0.3531463146209717
A group of people tasting wine at a bar. ,A motorcycle moves forward down an empty street.,Three people pose for a picture while drinking wine Three individuals are at a restaurant and drinking wine. Three people standing around drinking wine together  three people pose with wineglasses held up to their faces,0.4778009057044983,-0.7713476419448854
A man standing in front of an open refrigerator.,A woman preparing to swing her tennis racquet at an incoming tennis ball.,a person opening a fridge to get some food out  A man is in the kitchen preparing to cook a meal. A man reaching into the refrigerator while working on a large meal.  Man in kitchen retrieving cooking items in kitchen preparation area.,0.6911561489105225,-0.11284314841032017
A little kid that is touching a fridge.,a man standing beside a large truck in a parking lot,The child is standing next to the refrigerator with a toy on it. Toddler playing with a magnet toy on a refrigerator  A little boy standing in front of a metal refrigerator. The small child is playing in front of the refrigerator.,0.9365433454513552,0.3108375668525696
Baseball players at home plate with a large crowd watching. ,Food on a table prepared to it with beverages.,A baseball holding a baseball bat during a baseball game. A baseball player taking a swing at a ball The batter prepares to swing as the catcher waits. A baseball player at bat with the crowds looking on.,0.6861132979393005,-0.2771039605140686
A woman with a suitcase reading a book on a train platform.,a man standing beside a large truck in a parking lot,A girl checks her list while standing with her luggage. A woman holding a tablet next to a blue piece of luggage. A woman waits next to the track with her luggage. A female with blue luggage awaits her train.,0.7011471390724182,0.8079548478126528
"A white bath tub sits empty in a tan, clean bathroom. ",three cats and the withe and brown one is looking into the camera,"A nice shower has a glass enclosure and sliding door  WHITE BATH TUB, WITH TOWEL HANGING OVER THE SIDE Renovated bathroom's walk in shower and bath tub A bathroom with a tub set against full-length mirror walls.",0.8793764114379881,0.16065534949302673
A tall stack of vintage suitcases rests precariously against a wall by a bedroom door. ,A black poodle mix is catching a toy.,A closet with several suit cases stacked up near some videos. A tall stack of suit cases is in the hall way. A room with a very tall stack of luggage. A stack of many different types of suitcases.,0.7853298187255859,-0.18745189905166637
A yellow truck is sitting in high grass. ,Buildings near a river with several boats in it. ,A yellow work truck parked in tall grass. The yellow truck drives through the tall grass in the forest. A truck is sitting in the middle of a wooded area. A utility vehicle parked in a wild vegetated field.,0.4422989785671234,0.7999439239501953
A photo of a video game in the middle of a large mirror in a bathroom. ,The cows are grazing on the grass in the field. ,a flat screen TV embedded in a restroom mirror. a tv in a bathroom mirror next to sinks A football game on TV reflects in a bathroom mirror. A flat screen TV adorns a bathroom mirror.,0.8377689123153689,-0.11268249154090881
a blue bird is perching on a thin upright branch.,A baby at the table with a candle in a cupcake.,A blue bird sitting on top of a tree in a forest. A blue bird sitting on the top of a plant. A blue bird sitting on top of a weed. A small blue bird perched on a green plant.,0.34013885259628296,0.20399677753448486
A small donut at the bottom of a ceramic mug.,A butterfly sits on an open orange. ,A small doughnut inside a cup that's sitting on a table. A doughnut is at the bottom of a container.   Closeup of a white and yellow vase with a red circle at the bottom. A chocolate candy is at the bottom of a cup.,0.3943701386451721,0.8107853531837463
The people is sitting in the middle of the blue water,a bed that looks like it has blood on it and a big hole in the paneling ,Team of rowers in a specially designed boat in swamp A boat with four people on it sailing in the water. Four people are rowing a long boat in a body of water. a number of people riding on a small boat ,0.5950403213500977,0.02415378950536251
A small bridge with a memorial sign on it,A mirror that is reflecting a red bus.,A long empty road with an over pass bridge. A view of the V.F.W. Memorial bridge with no other cars A freeway emptied without any cars or humans.  A road sign is next to an empty street.,-0.5082426071166992,-0.14761021733283997
A bed is on the floor with a blue floral comforter and a night stand with a lamp.,a stove refrigerator and microwave in the kitchen ,A room with a bed with black floral sheets and a night stand. A light shines brightly from the lamp in a small room. a bed with a floral blanket nest to a bright light  A bedroom with the mattress on the floor.,0.19097070395946503,0.5093895196914673
Two men playing video games together in a room,A man in a yellow uniform swinging a bat.,Two men looking at a computer screen with Wii remotes. an image of two couples of playing a video game Two men are using video game remote controls. These two friends are playing a game of Wii.,0.9393205642700195,0.29799121618270874
"A No Parking, No Skateboards and No Littering sign on a street side.",A snowboarder is doing a trick in the air.,"Street signage on post near roadway in city environment. a no skate boarders sign on the side of the road  No skateboarding, littering, and parking street signs  A city street with signs stating ""no parking"" and ""no skateboards.""",0.8475887775421145,0.5953028798103333
A person riding skis down a hill on a course.,A bed is on the floor with a blue floral comforter and a night stand with a lamp.,A man riding skis down a snow covered ski slope. A man that is standing on ski's in the snow. A slalom skier skis down a snowy slope. The skiing racer in goggles tucks the poles under his arms.,0.8006923198699951,0.24042513966560364
Giraffes lean over fences toward a group of people.,Buildings near a river with several boats in it. ,A group of people that are standing around giraffes. People watching giraffes stand around in a cage.  A group of people standing around a giraffe. A group of people looking at two giraffes.,0.5613791346549988,0.3650361895561218
A tan car wears a Santa Claus outfit.,A blue and white city bus traveling down the street. ,A cat wearing a Santa suit including a Santa hat. A cat that has her eyes closed on the bed. A cat is wearing a santa hat and collar. An orange cat sitting on a lap and wearing a santa hat.,-0.052471257746219635,0.327985942363739
this is a toy that looks like a kitchen,"An open book, a mug of coffee and a laptop on a table",A lego style kitchen with appliances and cabinets along with a checkered tile floor. A model of a kitchen with a sink dishwasher stove refrigerator.  A miniature kitchen with a large electronic device. A toy kitchen that has a pot on the stove.,0.5181535482406616,0.8314365148544312
"the table has different food on it, mostly pizza",A fire hydrant in front of a wall with a barred window.,"There are different types of Italian food in the picture.  Four pictures of Italian foods, pizza, lasagna, an appetizer and a cheesy looking dip.  four photos of different dishes of italian food  The four images show dinner plates with different dishes in them.",0.7992143034934998,-0.6344516277313235
A man licking a purple and white tie,A herd of sheep standing next to a dog in a field.,A man licking a tie by a group of ties. A MAN IN A SUIT LICKING A TIE THAT IS HANGING ON A RACK A man licking a tie hanging on a fence.  a person wearing headphones licking a tie ,0.9907982349395752,0.22884079813957214
A picture of someone's white computer keyboard sitting on their desk.,A small blue bird is perched on a small limb.,"A computer keyboard sitting on top of a desk. A keyboard sits in front of a charging ipod shuffle. A keyboard, some cables and an mini iPod A keyboard with a mouse and monitor sitting next to an ipod.",0.8631744384765625,-0.037892624735832214
The cows are grazing on the grass in the field. ,Large tour boat making its way across the water with a city scene in the backgorund,A brown and white cow in a green pasture. Longhorn steer in a grazing field with others. A cow with horns in the middle of a grassy area Three cows grazing in a field of green grass.,0.8381004333496096,0.5518989562988281
Tour group preparing to load tour bus in tropical area where palm trees are native.,People waiting for the bus to stop so they can board.,a crowd of people getting on a  tour bus  People line up to board a bus on a sunny day. Many people lined up to get onto a bus. A very big pretty white bus and some people.,0.9141579866409304,0.8304026126861572
snowboards and snowboarders standing at the bottom of a run.,A stoplight with a busy city street in the background.,many people on a snowy slope riding skis and snowboards many people and snowboards at the bottom of a snowy mountain Skiers and Snowboarders on the bottom of a ski hill A lot of people that are in the snow.,0.9058580398559568,0.7834624648094177
Several people playing and watching others play Wii.,The portrait is anachronistic in that a Victorian lady is photographed with a laptop computer.,A group of people that are standing in a living room. A group of people playing a game with remote controllers. A group of people standing in a room with a remote in one mans hand. A man playing a game while several people watch.,0.9659490585327148,0.4668995440006256
"Pizza served at an Italian restaurant, with patrons in background.",Children are watching two giraffes fenced in an enclosure.,A couple of women sitting at a table next to drinks. A pizza is sitting on a tray and two people are in the background eating. A gourmet pizza served at a restaurant on a silver platter A pizza on a fancy pedestal at a restaurant with two women at a table in the background.,0.8155386447906496,-0.1826651394367218
A mirror shot of a dog sitting in a car.,Kids play soccer outside on a grassy field.,rear view mirror reflection showing a dog in the back seat A dog sticks its head out of the car and is reflected in the side mirror.  A couple of red cars parked in front of a house. A side mirror shows a dog sticking its head out of a car window.,0.14801815152168274,0.387795627117157
Two people each sitting on a horse in a show ring,a kitchen sink with several white mugs hanging on the wall.,Two women in english riding outfits on top of horses. Guy and woman dressed like professionals riding on horses  Two jockeys wearing their uniforms on top of horses. Two women on brown horses standing in dirt area net to wood wall.,0.4815056025981903,-0.14474210143089306
