premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
They should have him be just a disembodied voice.,"The entity should not be seen, only heard.",They had him fart all his lines while prancing around nude.,0.22874051332473755,0.10794758796691895,0.08098235726356506,0.35806453227996826
"As with other types of internal controls, this is a cycle of activity, not an exercise with a defined beginning and end.","There is no clear beginning and end, it's a continuous cycle.","There is a clear ending to this exercise, and it's fast approaching.",0.4776833783835173,0.7015319913625717,0.45426914095878607,0.7330860495567322
"She hardly needs to mention it--the media bring it up anyway--but she invokes it subtly, alluding (as she did on two Sunday talk shows) to women who drive their daughters halfway across the state to shake my hand, a woman they dare to believe in.",She hardly needs to mention it,She really needs to mention it,0.30803830921649933,0.8714776039123535,0.3973285555839539,0.6764805912971497
"They won't be killing off George Clooney's character at ER like they did to Jimmy Smits at NYPD . Instead, Dr. Doug Ross is being forced out over the next two episodes because the maverick heartthrob gives an unauthorized painkiller to a terminally ill boy (Thursday, 10 p.m.).",George Clooney will not be getting fired from his TV show. ,George Clooney will lose his job because the producers don't think he can act. ,0.7851751446723938,0.8164001405239105,0.34444834291934967,0.6270035803318024
Perhaps tax reform doesn't appeal to the new spiritualized side of Bradley.,Bradley is spiritual now.,Bradley don't have spiritual beliefs.,0.6709686666727066,0.9692345857620239,0.653692290186882,0.9371750950813293
i don't understand that i thought that he was always a good player,I always considered him to be a good player.,I always considered him to be a terrible player. ,0.38990815728902817,0.36738017201423645,0.15602561831474304,0.44111532717943197
"A newly unified Christian Spain under the Catholic Monarchs, Ferdinand and Isabella, completed the Reconquest, defeating the only Moorish enclave left on the Iberian peninsula, Granada, in 1492.",The last Moorish enclave was defeated in 1492.,Ferdinand and Isabella completed the Reconquest to establish a Muslim Spain.,0.8986195921897888,0.7246086001396179,0.6200557202100754,0.9062292277812958
"That drawer was an unlocked one, as he had pointed out, and he submitted that there was no evidence to prove that it was the prisoner who had concealed the poison there. ",There was no evidence to suggest that the prisoner tried to hide the poison in the unlocked drawer.,All evidence pointed towards the prisoner being the one to try and hide poison in the drawer.,0.7565961480140686,0.6387671530246735,0.11310404539108276,0.40046495199203497
"You claw your way into a position to get your calls returned by actually breaking stories, but that reward is empty.",The reward for actually breaking stories is empty.,The rewards are very fulfilling if you break stories.,0.3954828083515167,0.6422054618597031,0.5468061715364456,0.8357906937599182
"Indeed, the Democratic counteroffensive has already begun.",There was a previous offensive move made..,The democrats made the first offensive move.,0.6322559416294098,0.5112522188574076,0.6735362559556961,0.9626859426498413
yeah well the jury that originally sentenced him sentenced him to death,The original verdict of the jury was the death penalty.,The jury acquitted him on those charges.,0.5922199860215187,0.6001604348421097,0.5679759606719017,0.8571386933326721
There is uncertainty associated with all of the numbers presented in this paper due to sampling error and estimation error in econometric estimation procedure used to recover household-level demand functions,The research that went into this report is potentially faulty.,"Instead of sampling humans for this data, researchers sampled pet rocks.",0.8243650197982788,0.9285598397254944,0.7101154625415802,0.99946129322052
Detroit Pistons they're not as good as they were last year,Detroit Pistons played better last year,Detroit Pistons are playing better than ever.,0.5031682094559073,0.4998012129217386,0.18400055170059204,0.4734399523586035
The call is coming from inside the house!,The call is coming from somewhere in the house.,The call is coming from my next door neighbor,0.9140537679195404,0.6446943879127502,0.45512121543288236,0.7461846768856049
so we've been out here well really in the house since December and we've been uh planting flowers that we could never plant in San Antonio uh,We've planted flowers that were impossible to plant when we were in San Antonio.,We planted lots of different flowers in San Antonio.,0.7961016893386841,0.4922420699149371,0.5425260215997696,0.8336284756660461
"The almost midtown Massabielle quarter (faubourg de Massabielle), is sometimes described as the most picturesque in the city.",The Massabielle quarter is a very touristy place.,The most picturesque part of the city is in the south.,0.8396915793418884,0.815356433391571,0.703881710767746,0.9975923299789429
"It is at the moment of maximum audience susceptibility that we hear, for the first time, that the woman was fired not because of her gender but because of her sexual preference.",We heard right then that the woman was actually fired for her sexual preferences.,The woman was fired not for her sexual preference but purely on the basis of gender.,0.5159002766013145,0.8125574588775635,0.4922825861722231,0.7863172292709351
yep and then i had probably lived the last eleven years in Massachusetts so you know what does that make me an honorary Yankee or,I've lived the last 11 years in Massachusetts so I'm basically and honorary Yankee.,I've lived the last 15 years in El Paso so I'm basically Texan.,0.8916821479797363,0.854146808385849,0.6401970386505127,0.9370738863945007
"The emotional effect is undiminished, and the gory effects are usually horribly creative.",There is usually creative use of gore and the impact on the emotions is not decreased.,The emotional impact is greatly lessened and the way that gore is used is unoriginal.,0.6884139180183411,0.8198336958885193,0.4008787125349045,0.6978347599506378
Jon's feeling of age and weariness must have shown.,Jon was weary and feeling his age.,Jon was feeling young and spry.,0.7403831779956818,0.9805136620998383,0.6918371170759201,0.9924934506416321
"By contrast, their grandson, who assumed the throne in 1516, was born in Flanders in 1500, and Charles I could barely express himself in Spanish.","Charlies I could barely speak Spanish, and the grandson wasn't even born in Spain.","Their grandson was born in Barcelona, and Charles I spoke beautiful Spanish.",0.5390560254454613,0.7462661862373352,0.3979998975992203,0.698776125907898
and i use a one of those black soaker hoses that actually oozes water every where so i lace it up and down there a couple of times and i only have to water about two hours a week,"I only water about two hours a week, I use one of those black soaker hoses.","I takes me just about half an hour to water, and I do it once a week.",0.3872681334614754,0.9216199517250061,0.6705692708492279,0.9713891744613647
"The Sikhs reacted violently to persecution, and the Marathas spread to Orissa, after which, in the year 1739, Nadir Shah of Persia invaded and carried off the Peacock Throne (broken up after his assassination).",Persecution against the Sikhs was met with violent reactions.,The Sikhs submitted to the persecution.,0.8702324628829956,0.9280512928962708,0.6683163940906525,0.969154417514801
It is extremely dangerous to  Every trip to the store becomes a temptation.,There are dangerous temptations regarding going to the store.,"Even with every trip to the store, it never becomes a temptation.",0.6719863414764404,0.6415461450815201,0.4443815276026726,0.747244656085968
It vibrated under his hand.,It hummed quietly in his hand.,"It sat in his hand still, devoid of movement or sound.",0.3372488468885422,0.17459815740585327,0.1237226128578186,0.4266907721757889
"The center had become a hodgepodge of unconnected programs--a day-care center, a library, a nonviolence training school.",The programs at the center were not connected to each other.,The center was lacking a library.,0.5313682705163956,0.48503746651113033,0.2588176429271698,0.5632319450378418
well that's uh i agree with you there i mean he didn't have the surrounding cast that Montana had there's no doubt about that,I agree with the fact that he did not have a cast that was as supportive as Montana's.,I don't agree when you say that he didn't have as much support as Montana.,0.8064829111099243,0.9480462074279785,0.49507298739627004,0.8007000684738159
Pearl Jam detractors still can't stand singer Eddie  They say he's unbearably self-important and limits the group's appeal by refusing to sell out and make videos.,Some people are annoyed by the singer from Pearl Jam.,"Everyone loves Eddie, because he is so humble.",0.47202378511428833,0.41557593643665314,0.38190276175737387,0.6882358938455582
"Fira is a shopper's paradise, a series of narrow alleys where you can wander free from the fear of traffic, although keep your eyes and ears open for donkeys.","There is no traffic in Fira, but there are donkeys.",Fira is built along a busy highway.,0.24805504083633423,0.46661010757088667,0.3517177402973175,0.6611276268959045
"The Aegean has a short, wet spring when walking, hiking, and mountain biking are extremely enjoyable activities, because the weather is pleasant but not too hot.",Spring is the best time to go hiking in the Aegean because of the weather.,Winter is the only good time of year to hike or walk in the Aegean region.,0.7807973027229309,0.6246342360973358,0.40318998694419866,0.7130993455648422
"Jon was fighting at full speed, sweat forming on his brow.",Jon was sweating from his brow.,Jon was bleeding from his brow.,0.5831566751003265,0.7697084844112396,0.5954195261001587,0.9063028693199158
"Around the corner is the huge, domed, Neo-Classical Panth??on.",The Pantheon can be found immediately around the corner.,The Pantheon is from the Classical era.,0.7014736831188202,0.5154998125508428,0.5777315646409988,0.8928806483745575
"In this enclosed but airy building, you'll find ladies with large machetes expertly chopping off hunks of kingfish, tuna, or shark for eager buyers.",Large machetes are used to cut the fish up for buyers.,"You'll find small lepers chopping of chunks of tuna, its the only place they can work.",0.7595266103744507,0.45725608989596367,0.5778925567865372,0.8933963775634766
"Hardly catering to locals, Universal Citys Cityalk attempts to snag tourist dollars with its extensive collection of retail wonders, including magic shops, toy stores, sports shops, and a host of science fiction memorabilia.","Locals aren't the primary target of the many magic shops, toy stores, and sports shops.","The bulk of footfall in Universal City's retail areas belongs to locals, who are well looked-after by the farmer's markets, hairdressers, and other services there.",0.48248201236128807,0.9636949896812439,0.6702194958925247,0.986232340335846
because otherwise it's too it gets if you start them when it's cooler in the spring then it gets too hot in the summer,It will get too hot in the summer if you start them in the spring.,You should start them during Spring if you want them to be cool during the summer.,0.92503422498703,0.9530184864997864,0.6625986993312836,0.9862490892410278
Opium-smoking continued openly in Hong Kong until 1946; in mainland China the Communist government abolished it when they came to power in 1949.,Opium was smoked in Hong Kong until 1946 and banned in 1949.,Opium smoking is allowed in Hong Kong and mainland China.,0.9321720004081726,0.2819368839263916,0.5612605959177017,0.8849734365940094
"These men had never seen rain before, Jon realized.",The rain was a novelty to the men.,The men lived in the rainforest.,0.4904188234359026,0.8005653619766235,0.37550923228263855,0.6993634104728699
"When the two nations divided it up, France got 54 sq km (21 sq miles) and Holland agreed to take just 41 sq km (16 sq miles), but that included the important salt pond near the Dutch capital of Philipsburg.",France ended up not getting the salt pound. ,The French ended up with control over the salt pound.,0.18221330642700195,0.6019209697842598,0.0775483250617981,0.40184634178876877
These alone could have valuable uses.,These by themselves could prove valueable. ,They aren't valueable. ,0.38364000618457794,0.897251695394516,0.2714518904685974,0.6000088006258011
A fresh access of pain seized the unfortunate old lady. ,The old lady was in pain.,"The lady lay calmly, with no signs of pain on her face.",0.7530853152275085,0.3588566780090332,0.05649653077125549,0.38755761086940765
Weicker has yet to declare his intentions.,Weicker's intentions have not been declared yet.,Weicker has already declared his intentions to the staff.,0.9259040951728821,0.41932976245880127,0.5384335517883301,0.8708513975143433
"It lacked intelligence, introspection, and humor--it was crass, worthy of Cosmopolitan or Star . I do have a sense of humor, but can only appreciate a joke when it starts with a grain of truth.",The article was written in a crass manner.,The article won a Pulitzer Prize.,0.5547446459531784,0.30180397629737854,0.4376589320600033,0.7731102108955383
yeah yeah and i took a five year note out on my car when i right when i got out of college and uh i'll never do that again i still got a couple of years on it to go and i'm,"I took a five year note out on my car when I got out of college, and I'll never do that again.","I took a four year note out on my car, and it was a great decision.",0.2579464167356491,0.8692920506000519,0.5976428389549255,0.9336593449115753
okay  i guess i'll get back to my laundry,I think I will go finish up my laundry. ,Let's find some place to continue our conversation. ,0.7966272830963135,0.9590791761875153,0.6511589288711548,0.9920520186424255
"The spot does leave the viewer wondering about the rest of the story, and what tale the condom could tell.",The spot leaves the viewer pondering the stories resolution and how the condom fits in.,"The spot resolves the storyline neatly for viewers, especially regarding the condom.",0.9362901449203491,0.8942709565162659,0.6248249858617783,0.9657848179340363
"All of the islands are now officially and proudly part of France, not colonies as they were for some three centuries.",The islands are part of France now instead of just colonies.,The islands were not allowed to join France.,0.6285695880651474,0.7839608490467072,0.6237527430057526,0.9664201140403748
"Our efforts having been in vain, we had abandoned the matter, hoping that it might turn up of itself one day. ",We were no longer trying to solve the problem.,"Even though we had not solved the problem, we kept on trying.",0.507784669753164,0.7260009944438934,0.13763520121574402,0.4825636427849532
"Wagonheim said the program not only will benefit the needy, but also will help improve the public image of lawyers.",One of the benefits of the program is the boost to lawyers' public image.,The program isn't going to improve lawyers' public image.,0.5001320322044194,0.9281714260578156,0.5859478637576103,0.9321082234382629
"This having come to his stepmother's ears, she taxed him with it on the afternoon before her death, and a quarrel ensued, part of which was overheard. ",A fight broke out between the stepmother and the man before her death.,A love affair sparked just moments before her death.,0.4671507775783539,0.4060521870851517,0.4527754485607147,0.7990118265151978
"Among the allegations is that Tokyo Joe--listen, he calls himself that-- duped subscribers to his e-mail advisory , exaggerating his annual returns by leaving out losing trades.",A man called Tokyo Joe omits information where he has lost money in deals. ,Tokyo Joe is careful to disclose both the good and bad of his business deals. ,0.7110269069671631,0.926939070224762,0.46326853334903717,0.8095282018184662
so i guess my experience is is just with what we did and and so they didn't really go through the child care route they were able to be home together,They were able to be home rather than having to worry about getting child care.,They weren't able to be home with their child and ended up getting childcare instead.,0.7258507013320923,0.9161498248577118,0.17602607607841492,0.5263021029531956
"I feel, though, that I should like to point out to you once more the risks you are running, especially if you pursue the course you indicate.",I do not think that you understand the risks you are taking.,I want to join you on this course and forget about the risks.,0.2671872675418854,0.784403920173645,0.3548004478216171,0.709348052740097
but West Texas now was a hundred and ten and i didn't mind that at all you know because it was so dry,It was one hundred ten degrees in West Texas.  ,It was freezing in West Texas and raining.  ,0.6135339811444283,0.3079074025154114,0.4759415537118912,0.8318873941898346
"In fiscal year 2000, it reported estimated improper Medicare Fee-for-Service payments of $11.",The payments were improper.,The payments were from fiscal year 2002.,0.8215163946151733,0.47618376463651657,0.29253828525543213,0.650387167930603
"ran toward us rather slowly, like people finishing their run.",They did not run toward us amazingly quickly.,"They ran toward us with amazing speed, like they were racing.",0.3089529424905777,0.23204153776168823,0.12189799547195435,0.4797697886824608
In the vaults of the Bank.,In the bank vault.,In the cash register at the bank.,0.9411808550357819,0.8176192045211792,0.23820415139198303,0.5971077531576157
and to have children and just get a day care or someone to take care of it and not really have the bonding process that takes place with babies and stuff you know,The children can just go to daycare.,The children should not go to day car.,0.21396958827972412,0.5462327152490616,0.34251393377780914,0.7019571214914322
you know like CODA comes out of your out of your pay and the credit union comes out of your pay so we don't have to do anything there and the rest of it as far as my salary goes i just have it automatically deposited in into our bank,I set things up so that my salary automatically deposits into our bank.,"After CODA and credit union, nothing is left of my salary.",0.4114629924297333,0.3873300999403,0.514625552110374,0.8761332631111145
um we tried that but we really weren't happy with it so he does that all himself now,"He does that all himself now, after we tried. ","Sometimes we help him out, and other times we do it all ourselves. ",0.2627149820327759,0.5082588857039809,0.25803156197071075,0.6216718256473541
"I regretfully acknowledge that it may even make practical sense to have a few hired guns like Norquist, Downey, and Weber around--people of value only for their connections to power, not for any knowledge or talent.",It might be a good idea to have hired guns around.,It's a bad idea to have the hired guns here.,0.5130059290677309,0.7725439071655273,0.5976987332105637,0.9633201956748962
i bet it was that they do that you know they they have kittens out there in the garage or out in the barn and the first time you try to get around the kittens you know it's you'd have to catch them with a uh a fish net or something because they scamper away so quick,"If you have a fish net, you can catch your prey more quickly before your prey scampers away too quickly.",The prey is meant to be eaten.,0.23604756593704224,0.5616698004305363,0.5615106001496315,0.9293596148490906
but i think let's see the teams that were there last year were see somebody from California i don't even know who won the pennant last year,I am in the dark as to who won the pennant last year,I'm not really interested in last year's teams because I know who the winner was and that's all that counts.,0.7278264462947845,0.9428021907806396,0.5150887873023748,0.8838314116001129
"For instance, mandatory account proposals are more likely to increase private saving because such a program would require households that do not currently save-such as many low-income individuals or families-to place some amount in an individual account.",Mandatory account proposals are likely to increase savings by forcing people to save.,Mandatory account proposals would outlaw savings in individual accounts.,0.7215109318494797,0.5811207741498947,0.5889764800667763,0.9597662687301636
Never mind that the movie had been out for months and that a Best Supporting Actor Oscar nomination had already been awarded for the portrayal of the female character.,the movie had been out for months,the actors exploded,0.5378269366919994,0.6254803538322449,0.5627738460898399,0.9348022937774658
oh really yeah so he he's uh he's probably going to be going to jail and and the problem with him is he's on a guaranteed salary like for three years so whether he plays or not they've got to pay him ten million dollars so if they,"His income is on guaranteed terms, meaning that even if he is jailed and can't play, he still gets his salary as per normal.","He is so hardworking and has helped the team achieve so much, I don't see anything wrong with paying him a million dollar salary.",0.3021838665008545,0.4571037627756596,0.06854164600372314,0.44199599698185926
They drive it around the country in a dilapidated ice-cream truck trying to keep it cool.,They used an ice cream truck to try and keep it from getting warm.,They drove around a brand new ice cream truck to make sure they could keep it cold.,0.6674280166625977,0.7797418236732483,0.25727395713329315,0.6334598660469055
"So is the salt, drying in the huge, square pans at Las Salinas in the south.",Salt dries in pans at Las Salinas.,Pepper is made wet in Las Salinas.,0.8052911758422852,0.754480242729187,0.5960718393325806,0.9749550223350525
"In the 1980s, a pragmatic socialist coalition government with the Christian Democrats brought a few years of unusual stability.",The environment was stable in the 1980s.,The Christian Democrats caused great instability in the 1980s.,0.6365358233451843,0.4081016629934311,0.5603932924568653,0.9408183693885803
Tuppence rose.,Tuppence stood up.,Tuppence remained seated.,0.837309718132019,0.43726053833961487,0.14317229390144348,0.5248984433710575
But the real dirty work had already been done.,There was no dirty work left then.,There was still lots of dirty work left to be completed.,0.05113440752029419,0.960805356502533,0.4260788634419441,0.812955915927887
Each one planting itself in the sides of Stark's neck.,Stark's neck was hit twice.,Stark avoided being hit.,0.7054858952760696,0.14225125312805176,0.22875118255615234,0.6196052134037018
they eat a lot of it you know you can take your vitamins and she was telling me to take zinc so anyway i've been taking enough zinc you know  to kill a horse probably  i hope it doesn't hurt me but anyway  i did read one chapter of that,I was told to take zinc.,I considered but decided against taking zinc.,0.639451801776886,0.9851391911506653,0.5852151438593864,0.9836621284484863
"Some Kwanzaa rituals, most notably the focus on candles, seem to have been borrowed from Hanukkah.",They borrowed traditions from one holiday to incorporate into their own.,They claimed to have started the tradition on their own.,0.7504349052906036,0.9300628304481506,0.3699258863925934,0.7708477973937988
"The show, which begins each evening at 9:00 p.m. , relates in melodramatic fashion the history of Istanbul while coloured floodlights illuminate the spectacular architecture of the Blue Mosque.",The history of Istanbul is the subject of the show.,The show begins at nine o'clock in the morning.,0.8553056716918945,0.7088759988546371,0.5738323926925659,0.9805056750774384
"Improvements in architecture, regaining intimate space and scale and all the rest, won't disguise the ugliness of advertising the local bank, Chevy dealer, and chain retailer as a backdrop for baseball.",Local advertisements are ugly.,Local advertisements are beautiful. ,0.5495419278740883,0.44538681954145437,0.33020949363708496,0.7368981242179871
That's an opportunity that very few people have had.,Not everybody get's that opportunity. ,Pretty much everyone has that opportunity. ,0.2236936092376709,0.7967694401741028,0.3009561002254486,0.7091042250394821
"That first glimpse of the towering, steepled abbey rising from the sea on its rock is a moment you will not forget.",The sight of the abbey atop a rock in the sea is a stunning view.,The abbey is not of great height and lacks a steeple.,0.7338981032371521,0.9113832116127014,0.5276118665933609,0.9361118078231812
"It is perfectly feasible to spend a fortnight in Eilat, exploring the Red Sea, lying on the beaches, journeying into the Negev Desert and never see a religious building or an archaeological site.","While staying in Eliat, one can explore the red sea, or journey into the Negev Desert.",There are no available activities for exploration while staying in Eliat.,0.40297970175743103,0.8753487467765808,0.4399697929620743,0.849175214767456
"New Madeirans traded sugar, the era's dominant luxury item, with Britain and Flanders, and they proved skillful in the art of winemaking.",Sugar was a luxury item.,Salt was the dominant luxury item of the era.,0.8102722465991974,0.8757202923297882,0.5745420455932617,0.9920024275779724
"Beatrice and Grace made out OK legally, but some of us will never use their products again without thinking about Travolta losing his shirt in the name of those wasted-away little kids.",Beatrice and Grace made out OK legally.,Beatrice and Grace ended up in prison at the end.,0.32184937596321106,0.802019476890564,0.020533800125122015,0.44106732681393623
The contrast between the landscape of the central highlands and the south coast could not be more marked.,The contrast between the highlands and the coast were easily marked.,The contrast was unable to be marked.,0.4315652996301651,0.7292301654815674,0.3749055862426758,0.7961872816085815
In few other modern cities are you likely to see such a variety of costumes.,Not many modern cities contain a large array of costumes.,Many modern cities host many different types of costumes.,0.49246346298605204,0.9915337860584259,0.5681454092264175,0.9960028827190399
"The only drawback is, of course, the large crowds in summer.",Summer brings with it swarms of people.,It is pretty much deserted in July.,0.5965330600738525,0.6134214252233505,0.30577264726161957,0.7346877157688141
"Ceter of the national aerosece industry, with a vigorous local culture and bright and breezy street life, this university city has an infectious enthusiasm to it.",The nation's aerospace industry is headquartered in this city.,"The city has a staid, stuffy, uninspired feeling to it.",0.49569751508533955,0.7182366847991943,0.3607882112264633,0.7917297780513763
"A sidebar notes that controversy remains over the Mars meteorite that crashed into Antarctica about 11,000 years  While scientists have demolished most of the evidence that the meteorite contained living creatures, they cannot explain why the meteorite contains a molecule that on Earth is only produced by biological processes.",Scientists ruled out the possibility that the meteorite contained life.,"The Mars meteorite crashed over 30,000 years ago.",0.31261418759822845,0.9281748235225677,0.537113718688488,0.970119297504425
6 cents are used for domestic investment.,Investing in domestic companies.,30 cents are used to invest domestically.,0.785328596830368,0.9667708277702332,0.564359113574028,0.9992152452468872
"But although the 60 Minutes producer is played by the star (Pacino grandstands, but not to the point of distraction), Bergman's story doesn't have the same primal force.",Pacino plays a 60 Minutes producer.,The producer is played by Harrison Ford.,0.3989216834306717,0.548525732010603,0.3082767426967621,0.7452410757541656
I still didn't trust the little buggers.,I had a distrust for the tiny things.,I had no trouble putting all my faith into these little buggers.,0.5894121378660202,0.8543461859226227,0.5390175133943558,0.9760207533836365
and not only that it it opens you to phone solicitations,It also opens the door to move marketing calls.,It prevents you from having to contend with more marketing calls.,0.17486664652824402,0.8831270337104797,0.13478195667266846,0.5722960457205772
and uh you know it's like they they consider that but it would be the same way here you know it's like if if you had to do it you know you have a big sign i'm sorry i don't get paid you know,I don't receive payment because it's the same way here.,"I am paid well, even if it's here and the same.",0.40692038834095007,0.8683560490608215,0.3166356086730957,0.7562291026115417
But we don't rule out regulation in the future if industry fails to do a good job of policing itself.,Regulation is a possibility for the future.,Regulation will not happen in the future.,0.4018184393644333,0.9474234282970428,0.33488211035728455,0.7783570289611816
"4) Clinton's job rating fell from 60 to 55 points in a Washington Post poll, apparently because pollees disapproved of his use of the White House for fund raising.",Pollees down-rated Clinton by up to 5 points.,Clinton's job rating shot up to 90 points.,0.5773360431194305,0.3969530910253525,0.18059545755386353,0.6283158212900162
Enlarging the village was not desirable and most knew that Severn only desired wealth and a seat on the council of elders.,Severn wanted to be rich.,Severn was happy being poor.,0.5344830863177776,0.5111136399209499,0.13233959674835205,0.5804284438490868
it's actually there well Iraq has had uh designs on that place since nineteen twenty two so you know it wasn't like something that just suddenly popped up,Iraq has always wanted to control that area since 1922.,The weird thing is that Iraq was never interested in that place until now.,0.67402184009552,0.4679642431437969,0.3994304686784744,0.8493454456329346
He's too cautious.,He's not brave enough.,He's too gung-ho and reckless.,0.456442691385746,0.6293571293354034,0.5361056923866272,0.9868175983428955
"Rather, kids today are not only little bundles of joy but also are perhaps the ultimate symbols of worldly success and status.",Children today are symbols of success and status.,"Kids today are not bundles of joy, and are symbols of failure. ",0.6457780003547668,0.6765486001968384,0.419023871421814,0.8705075681209564
"We shouldn't have been here as soon as this even, if it hadn't been for the fact that there was a smart doctor on the spot, who gave us the tip through the Coroner. ",There had a doctor who assisted us through the Coroner.,The doctor and the Coroner decided not to give us the tip.,0.5337736569344997,0.8928467631340027,0.40976662933826447,0.8630360066890717
"Marilyn Manson is darker, more serious, and more vicious than Alice Cooper was.",Alice Cooper was not as dark as Marilyn Manson.,Marilyn Manson and Alice Cooper are some of the nicest people around.,0.3003251552581787,0.5421385355293751,0.4614992663264275,0.9181400835514069
to uh working a steady eight hour job as it were i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven and,I had been working all day long for a camp.,I gave up on working for the camp due to the long working hours.,0.5643684044480324,0.7122794687747955,0.21294689178466797,0.6705922931432724
Visit at sundown or out of season to get the full flavor of the setting.,The setting is better to visit at sundown or during low season.,Visit mid day in tourist season to fully understand.,0.6734132617712021,0.9064007997512817,0.3923148736357689,0.8541178703308105
"The unintended side effect is radical, direct  In what other state do voters set the tax rates?",There is a radical side effect that was not intended.,There is a radical side effect that was intended.,0.7553511261940002,0.8030059337615967,0.5226634051650763,0.9873901009559631
yeah um gosh i think it was only like three and a half pounds and for me that's big that's why i'm saying i love to go fishing because i've never caught anything really really big um so because it's always been you know in the on a lake and uh i know they have bigger fish than that but you know three and a half pounds and that was huge for me,It was just a few pounds.,It was almost fifty pounds.,0.42831064760684967,0.44409783929586416,0.5118716266006231,0.977282851934433
"In fact, it's wise to drive as little as possible inside Paris; the p??riph??rique ringroad runs around the city and it's worth staying on it until you're as close as possible to your destination.",When in Paris one should try to avoid driving. ,"Driving in Paris is fun, easy, and safe. ",0.12235584855079651,0.5208231452852488,0.047149449586868286,0.5194759760051966
Simpson through the tunnels of time.,Simpson through the unpredictable nature of the what will happen.,Simpson in the present moment.,0.6977434456348419,0.917237251996994,0.5001315730623901,0.9809041917324066
Miller claimed the First Amendment (right to freedom of speech and association) rather than taking the Fifth (right against self-incrimination).,The man did not plead the Fifth.,The man cited the Fourth Amendment.,0.4220402240753174,0.9016496539115906,0.2532062828540802,0.7376370131969452
For the first time I entertained the idea of taking my talents to that particular market… .,"I had never considered doing it before, but I did now.","I had thought of doing it many times, but I knew I would fail.",0.21441462635993958,0.79863440990448,0.3908413350582123,0.8808542788028717
"So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer, our clients are simply lost in the legal system if they cannot get access to it from us.",We are the only hope our clients have for legal assistance.,Our clients can afford attorneys and bouncing between lawyers.,0.5689578801393509,0.1577209234237671,0.2340887188911438,0.7257536053657532
because we don't always read the newspaper sometimes it just sits around for a while and then we just chuck it,Sometimes we throw the week old newspapers away without reading them.,We save all of our old newspapers whether we read them or not.,0.7261471748352051,0.8608796000480652,0.3090101331472397,0.8015033006668091
Some bugs are hell to track down.,It is difficult to catch some bugs.,Bugs are always easy to catch.,0.9119018614292145,0.2495163083076477,0.2338307499885559,0.7310520708560944
Don't forget to take a change of clothing and a towel.,Remember to replace your towel and clothing.,Don't replace your clothing and towel.,0.480416189879179,0.9671007990837097,0.45776751637458807,0.963019609451294
Too bad it chose to use McIntyre instead.,McIntyre was picked to be used.,McIntyre was not picked to be used.,0.516768604516983,0.6863521039485931,0.11396786570549011,0.6193102151155472
the only thing that they had a great abundance of was uh you know human beings,The only thing they had that was plentiful was people.,They had a large amount of resources such as fruit and wheat.,0.5922314375638962,0.4195502772927284,0.34726347029209137,0.8571940660476685
"Unsurprisingly, golfing is prohibitively expensive.",Golfing costs a lot of money.,Golf is a cheap past time so lots of people do it.,0.37200528383255005,0.5690009444952011,0.2325550615787506,0.7451632618904114
"Despite a recent renovation, the Meadows Mall is the least appealing of the three suburban malls.",The Meadows Mall is not appealing.,The Meadows Mall is very popular and beautiful.,0.43918740004301077,0.7874822616577148,0.3658352941274643,0.8831142485141754
Another thing those early French and Dutch settlers agreed upon was that their island should be free of levies on any imported goods.,The French and Dutch settlers did not want taxes on imported goods.  ,The French and Dutch settlers preferred a tax on imports.  ,0.16589859127998352,0.8429028391838074,0.10730227828025818,0.6253301948308945
The sacred is not mysterious to her.,The woman is familiar with the sacred.,The woman does not know anything sacred.,0.42600415647029877,0.8836374282836914,0.24599409103393555,0.7642822265625
"All of our many earnest experiments produced results in line with random chance, they conclude.",The experiments proved that it was no different that random chance.,The experiments proved it was a much better predictor.,0.21506527066230774,0.922607034444809,0.23954027891159058,0.7648678421974182
he's a college graduate type guy he's been in all he's an entrepreneur and he gives very practical financial advice about cars very you know not not nothing college level basic stuff his name is Bruce Williams he's on national radio uh i don't know what it would be down there you might want to whatever your radio talk shows are down there he's on that channel it's uh it's five seventy up here,the entrepreneur advises people about the financial aspect of cars,"the entrepreneur gives people financial advice about real estate, but he doesn't know anything about cars",0.42988161742687225,0.9170245826244354,0.2730621248483658,0.7988354563713074
see too much crime on TV and they think it's way to go i don't know what do you think,TV has a lot of crime shown on it.,They don't see crime on TV.,0.4074922949075699,0.844651997089386,0.32519635558128357,0.8544580340385437
"He was of two minds, one reveled in the peace of this village.",He loved how peaceful the village was.,The village was full of violence.,0.8235567510128021,0.4774454049766064,0.28037571907043457,0.8160261511802673
substitute my my yeah my kid'll do uh four or five hours this week for me no problem,My kid will be doing a few hours for me.,I won't be substituting anything in this case.,0.6313348412513733,0.7350831031799316,0.2870613634586334,0.8343421220779419
"Julius before the safe in the flat, her own question and the pause before his reply, ""Nothing."" Was there really nothing? ","Julius paused for a while, before answering her.","Julius answered her right away, without a moment of thought.",0.24232184886932373,0.7898848056793213,0.06652331352233887,0.629217654466629
An overall increase in prices is only possible when there has been an overall increase in the amount of money in circulation.,Price hikes are only possible if there is more money in circulation.,"Prices always increase, regardless of the money in circulation.",0.6952424347400665,0.8069128692150116,0.3841140419244766,0.9489054083824158
